	ILC1_Bcl6_FC	CCR6-ILC3_Bcl6_FC	NK_Bcl6_FC
Ssfa2	0.436666063571985	1.06241266980994	-0.354954999528167
Ssh1	1.36596828375069	-0.0552557748367906	0.202376986782442
Ssh2	0.171825872142029	0.663347964724508	0.0127759492224824
Ssh3	0.631791150494504	-0.204208765953552	-0.0853364734372597
Ssna1	-0.31348244251327	-0.914591062386621	-0.292288021092006
Sspn	-0.127473119312869	0.0226259057161209	0.126486467509003
Sspo	-0.244456679409203	-0.614640127516584	-0.583199380992523
Ssr1	0.0768919346093599	0.261911108632168	0.151675991305274
Ssr2	-0.0344353701194089	-0.335278953347596	0.571750614232762
Ssr3	0.0137302776312187	0.111917986863659	0.421648714945187
Ssr4	0.121631591530713	-0.385338047377049	-0.214959489923803
Ssrp1	-0.312407356851751	-0.399264558262024	-0.361641669559411
Sssca1	0.0484954212745192	0.0982571953841756	-0.544498422161258
Sstr5	0.00170475144583193	-0.000253632729465773	-0.986554678825667
Ssty1	0.0311739974750316	-0.00830513024897721	-0.0607774826286665
Ssu72	-0.720770479114773	-0.669494156815733	-0.733205416462562
Ssx2ip	0.374970782701056	0.588078021951446	1.37275378796063
St13	0.134720699734486	-0.289284261372308	-0.00155543472735777
St14	0.180699211422138	-0.412751683478492	1.05637533409024
St18	-0.22135312240381	-0.00130193490404747	-1.63619943745724
St3gal1	-0.451655009291958	0.290645864428377	-0.383849321710339
St3gal2	0.0697952466866468	-0.673375063587473	1.13538567795975
St3gal3	0.304548742799882	0.149753187977016	1.08532194623969
St3gal4	-0.537353328864976	0.530649711237883	0.231325309559429
St3gal5	-0.748603416016469	-0.00175542875675313	-0.499876073600243
St3gal6	-0.282166758718974	-0.585634234670374	-0.582211415528218
St5	-0.499974640620222	0.517729905071956	-0.959045778861127
St6gal1	-0.864130584625247	-0.169305084192151	-0.23515486812206
St6galnac2	0.236510924607176	-0.443164190894086	0.145688340646634
St6galnac3	-0.0610690154343346	0.223384711395227	-0.319118013598952
St6galnac4	-0.492659764278472	-0.337168112558168	-0.234960673750367
St6galnac6	1.09609650947186	0.333891544067365	0.220606485325073
St7	0.663189020622734	0.403694667500629	-0.323185132722081
St7l	-0.448611297716899	-0.972953249638173	-0.648135643278723
St8sia1	-0.617493393011978	0.124127323429018	-1.04982105592685
St8sia4	-0.18999420015449	-0.362807362170061	0.0858095317858915
Stab1	0.590878318536726	0.0157729258472364	-0.0278623826928661
Stab2	-0.236380931627237	0.228552623855724	0.00986825075084797
Stac3	-0.236397978146506	-0.000679886519865848	-0.011042872518051
Stag1	0.0903491695734091	-0.00445521754273893	0.369539592077486
Stag2	-0.30774295420813	-0.132355047566577	-0.331012012520107
Stag3	0.0388869003830164	0.617033381727329	0.7034131515385
Stam	-0.294137101794152	-1.54885988475338	-0.292732990118835
Stam2	-0.493649147502922	-0.113846305761706	0.139116835323166
Stambp	-0.826981421362062	0.192818931138326	-0.863952295724006
Stambpl1	-0.010441872783229	0.0270434869814314	0.325145865448193
Stamos	-0.42625095597889	-0.233075423108278	-0.00265588531333316
Stap1	-0.22723109877477	-0.417206324691545	0.638308265195175
Star	-0.018230595208943	1.02279901061282	1.3098488023024
Stard10	-0.677998518055883	-0.238375183583276	-0.637287730860831
Stard13	0.505588755129688	0.0878288080080389	-0.9575998968229
Stard3	-0.0950142115270396	-0.101870472908712	0.500025122137163
Stard3nl	-0.337606168652333	-0.499380430301187	1.09704594023849
Stard4	-0.525141065415762	0.394249616968894	0.697675448395829
Stard5	0.040786546651002	0.105985626751213	0.774817669560041
Stard6	0.158468027184257	0.499956416960873	0.274448334907481
Stard7	-0.693033052206341	-0.63060196046351	-0.393504351796811
Stard8	-0.270810159601961	-0.000608414547485922	-0.559547789496723
Stat1	-0.420816694341375	-0.0439994883748704	-0.408935481008515
Stat2	-0.183422998367108	-0.33895424069556	-0.453460828516812
Stat3	0.928244812794799	1.2124155940924	0.86484127218316
Stat4	0.67212462853647	0.433977167412571	0.469228082583478
Stat5a	0.570735828869891	1.17931510485152	0.538994947883058
Stat5b	-0.0815109123089139	0.34760860775862	0.0298217272579637
Stat6	0.190804650061863	0.362123428230007	-0.0308756553712397
Stau1	0.351623912085826	0.610313227018343	0.16442464951475
Stau2	0.292092524719713	0.473438209246883	0.466766541601493
Steap2	-0.284268456779444	-0.232094066795773	-0.350470116762574
Steap3	-0.392476035279402	-0.00118843480989464	-1.05772334064971
Steap4	-0.345926864833219	0.0811638755101878	1.84570966974748
Stil	-0.62735472512706	0.347809483079917	-2.75919802193063
Stim1	0.0338412993747759	0.372336016592699	-0.0794085525319139
Stim2	-0.293727945847043	0.859180413207897	-0.0426842046301541
Stip1	-0.0141698072051373	-0.249976132706935	-0.057388974397285
Stk10	0.355526930609176	0.513764720424243	-0.0747218882300142
Stk11	0.562083951487393	0.994348992239577	0.144077708411184
Stk11ip	0.699767762053854	0.433302995857171	0.0645777562886956
Stk16	-0.849794315892003	-0.18374593268002	-0.0721559504910817
Stk17b	-0.410269566039543	-0.24839163121857	-0.253772196650638
Stk19	0.643415929957117	0.219839414495626	-0.611704026774246
Stk24	0.21183366357675	0.15072818928706	0.18455356814452
Stk25	0.0152816231652783	-0.14662169553074	-0.396178056907915
Stk3	0.363586736115097	0.113374961117093	-0.708259447888886
Stk31	0.201250093385554	-0.0588615424001814	-0.740232062887877
Stk32a	-0.423605720542412	-0.000249171737662306	-1.10162305661625
Stk32c	-0.102755304911521	-1.053831423083	-0.17830853776082
Stk33	0.00384532717741257	-0.000608418484367396	-0.00909214310396276
Stk35	0.535201293236924	0.537224918060684	-0.124943490335343
Stk36	0.19349700868087	0.170721328758547	0.0613920799113561
Stk38	-0.0904001960647679	0.348153974372564	0.191067891310553
Stk38l	0.211648383028494	-0.604448290258521	-0.777180403232624
Stk39	0.578827633591153	0.134101089897957	-0.787094803244854
Stk4	0.0473842168626433	-0.0155456667466642	0.311758406776556
Stk40	0.267801265087203	0.53180687446628	-0.417674319459525
Stmnd1	0.0312686156848155	-0.00575247144664518	-0.0607774826286667
Stom	-0.23911797148289	-0.499982546185553	0.450801579619199
Stoml1	-0.424396310616041	-1.15393585171389	-0.983098234402181
Stoml2	-1.62146714996336	-1.14988547466985	0.382296589147424
Ston2	0.371298596726888	1.12992004749218	0.43522285790667
Stox1	0.164777755256217	-0.00977743130936491	-0.0037815275049216
Stox2	-0.263620846692826	0.0260791478257715	-1.63612664262843
Stra13	-0.572573463192273	-0.664380686310978	-0.520035139637903
Strada	0.278861504490552	0.106745810797357	-0.780771810494392
Stradb	-0.280874110177953	-0.442984547440172	0.207263312310804
Strap	0.505743521363603	0.250736947742041	0.121449948596628
Strbp	0.0874424827499146	-0.0575203380266564	0.222616857460593
Strc	-0.117888322488485	-0.000143880972782483	-0.502973794598498
Strip1	0.422516005436968	0.364903641460057	0.788442465238095
Strip2	0.133269460115675	0.514917547441945	0.309858305917647
Strn	0.442190192222721	0.496281894715259	-0.52758806304275
Strn3	0.0970139389715888	-0.110904235621294	0.556494750926788
Strn4	0.0625796258588721	0.162690212278097	-0.186354629867399
Stt3a	0.130004303664385	0.466722877455478	-0.24703112700123
Stt3b	0.0188865642377954	0.126043271647295	0.54950387665615
Stub1	-1.10832672076739	-0.287074478070176	-0.219473537597421
Stx11	0.289663793746262	0.575975813294372	0.524653619128494
Stx12	-0.107262566077958	0.300297744804104	0.7068955309515
Stx16	0.00615802910696673	0.123633344044817	0.418919661594449
Stx17	0.212585563206461	-0.124767545485751	-0.368897774610779
Stx18	-0.0140686903949194	-0.153052128424909	-0.339929362952057
Stx1a	1.92762904909753	-0.00460708709175212	-2.01363268365807
Stx2	0.4900658328348	-0.361891790223062	0.237121816762168
Stx3	0.0108806009749504	-0.124321010333398	-0.658719208946202
Stx4a	-0.262687188545123	-0.759250215634922	-0.0971563791603648
Stx5a	0.507886789634261	0.512765750851662	0.224164235173997
Stx6	0.55527114763102	0.718219501146999	0.406382754824611
Stx7	0.055906915055379	-0.0979047148830094	0.0915530789937715
Stx8	-0.0264594638499809	-0.434035492564839	-0.839942627290035
Stxbp1	-0.463273504438548	0.429320981379883	-0.332871862874728
Stxbp2	-0.134334788069078	-0.264136588155842	0.0522976432441695
Stxbp3a	0.595147054403625	0.203518500749276	-0.0286281113459822
Stxbp4	-1.34456762241245	-0.908459220033794	-1.14237010176959
Stxbp5	0.185535233297627	0.175981773096525	0.268725708846672
Stxbp5l	0.060803033193713	-0.000139994883183359	-0.910089546358462
Styk1	0.673036482904686	-1.55088015769511	-0.92234398846684
Styx	0.116528580544439	-0.0452645145855663	-0.706611396982102
Sub1	-0.0240661231136336	0.0226928928780989	0.0328371012703717
Sucla2	-0.243186207131153	-0.591511783693833	0.798094743841732
Suclg1	-0.702663276190032	-0.60771304465244	-1.26203557759516
Suclg2	-0.636579978170055	-0.0447814435306851	0.136664661150938
Suco	0.191460857163953	0.969136762220267	0.282946986457708
Suds3	-0.426334699403114	-0.635075701540381	0.049929532857156
Sufu	0.502938340336623	-0.13774042768756	0.307374777684824
Sugct	0.218565364669911	-0.44959392313353	-0.333681619144757
Sugp1	-0.582231791049497	0.0165066280330238	0.165261722045778
Sugp2	-0.0282207378086916	0.450909564665521	-0.165845700008524
Sugt1	-0.296560490623621	-0.632497454929032	-0.639380880858403
Sulf1	0.157077750824189	-0.22477220172414	0.0251019199394073
Sulf2	0.254217066387384	-0.708772841986008	0.387512903423731
Sult1a1	-0.0976171335726418	-0.38297921600116	0.556883037218578
Sult1d1	0.000799863310080646	-0.000116202183603693	-0.00200336021737765
Sult2b1	-0.309031648464281	-0.559183353710829	0.415590197684
Sult6b1	0.00124678943144589	0.301523415151616	-0.560262966643739
Sumf1	-0.442546382145982	-0.452500589440151	0.0299741386396505
Sumf2	-0.0535511601933896	-0.582409049932227	-0.737728449627071
Sumo1	0.0192216455034909	-0.492440683850155	-0.352658305832753
Sumo2	0.197308476062464	0.0936424104924738	0.931487129061498
Sumo3	-0.616956353888179	-0.477118068338922	0.378992783429248
Sun1	-0.513764766320371	0.340484711220258	-1.27191323529686
Sun2	0.361525064469936	0.526127052368471	0.33047326659215
Suox	0.567484430151761	-0.294647920058262	-0.871071492731527
Supt16	0.293861480049277	0.160296810652073	-0.834033842780965
Supt20	-0.51395197143093	-0.511846416802762	-0.640700310315381
Supt3	-0.0116073459849129	-0.610159562081276	1.23951955754836
Supt4a	-0.295551079409136	-0.174905223290847	0.0893967738021056
Supt5	0.255084607029312	-0.0589772180917415	-0.0201491704803835
Supt6	0.764915088151383	0.544832315541673	0.388690782331681
Supt7l	0.551996150304909	0.720207440836278	-0.717190909513246
Supv3l1	0.331802287976521	0.471608510711004	0.534910384464277
Surf1	-0.251425330184177	-0.735177745124374	-0.925566791755308
Surf2	-0.00720783259684003	-0.0895543665654167	0.353004591753063
Surf4	-0.0243394916037939	-0.0146272159754707	0.0980690003815163
Surf6	0.922420967185056	0.237220257729487	0.025582356346505
Susd1	-0.5652416957686	-0.35129987425379	-0.0429826385336881
Susd2	0.24026682155025	0.0148993950601706	-4.37016285411425
Susd3	-1.02183999831852	-1.11719057741876	-1.9832490641529
Susd5	0.00255542994076239	-0.000389231171398611	-0.00619281248900113
Suv39h1	0.707953406935342	0.00753340262047065	0.973575212276808
Suv39h2	0.0879088237045306	0.309226750061106	-0.912615301991988
Suv420h1	0.739123663176133	0.359427679968953	0.404859157454124
Suv420h2	-0.643375632290436	-0.133765036459253	-0.230624960000002
Suz12	0.24929238391302	0.379537381838576	-0.162617903596943
Sv2a	0.0028907511334296	-0.034752935094796	-1.41247820756951
Sv2c	0.511939472665066	-0.210507467419985	0.0848592104087618
Svil	-0.421444876237301	0.352625700800782	0.259888422266577
Svip	0.186195574494372	-0.356745835034767	0.272925503369462
Svop	0.0586191081104153	-0.000412781098551384	-0.00652293949382497
Swap70	-0.00716539864563215	0.429684815273704	0.0762106177595664
Swi5	-0.165207127127979	-0.279861679357438	-0.557134850473369
Swsap1	-0.401119849884754	0.387041998310757	-0.744021025613861
Swt1	-0.0181449897980981	-0.688584692854576	-0.646487366869272
Syap1	-0.142221178178779	-0.126791541072262	0.056536137163407
Syce1	0.00234435579824334	-0.000354966237207032	-0.00570404093987848
Syce2	-0.063418866673444	-0.39697939192883	0.376641637862568
Sycp1-ps1	-0.249422897431661	-0.00830513024897728	-0.0607774826286666
Syde1	0.00313078301928234	0.518322404708622	-0.00210190573289872
Syde2	0.0501676824838091	-0.01769616233019	1.1749196003099
Syf2	-0.0792801871380458	-0.304908804517826	-0.210176289392036
Syk	0.357625499448809	0.00861842768380389	-0.341541756627626
Sympk	-0.141604824060369	0.0631317850725257	-0.167010837046411
Syn2	-0.202176109601031	-0.00045837195771313	0.272921998996441
Syn3	0.380306126590654	0.0747051521202156	0.121049248915563
Synb	0.0311739974750314	-0.290187799108145	-0.0607774826286667
Syncrip	0.279410788637971	0.535830467034593	0.335364810377613
Syndig1l	-0.622031178598726	0.0934512348971537	-0.262310606528065
Syne1	0.529342419691187	0.367938430835132	-0.0287801273920228
Syne2	0.339870142514131	0.728717446885817	1.0260335150981
Syne3	-0.479333296164784	-0.396212406229389	-0.26354150563681
Syngr2	0.469958153288336	-0.297843203640808	-0.0356417752616272
Synj1	0.327325981798707	0.585100530066392	-0.18289773861911
Synj2	-0.414495741856334	0.450067052015031	0.185344755625143
Synj2bp	-0.502771153518045	0.0585944381630119	0.433716311050861
Synpo	0.402927282992151	1.17667468750508	0.484353808258596
Synpo2	0.479038722659317	0.107075215560466	0.470483272855858
Synrg	0.279117723007896	0.064249655871707	0.496789619928429
Syp	-0.0589477241732381	-0.720999725363939	-0.247656012842732
Sypl	0.0435437460313609	-0.290456213403618	0.13857930758149
Sypl2	0.0321615345467812	-0.00413532514491319	0.482971776262857
Sys1	-0.00951681008193195	-0.292726410016123	0.213929616912062
Syt11	-0.224553394155043	-0.248956601748003	-0.099771219777128
Syt12	0.0224994245617299	1.2212437017321	1.10336290134355
Syt13	0.00520676408113975	0.0630218322660061	-0.610873008414773
Syt14	0.84368210758283	-0.000308757178277463	-0.995809574667184
Syt16	0.00190392014727104	-0.000284798693099812	-0.695085052199862
Syt3	-0.0771259263900021	0.365144436516035	-0.545015919964328
Syt5	0.319217304179905	-9.01126439754333e-05	-0.00156859882032761
Syt7	1.08888367832525	0.21607467017862	-0.731093650823187
Sytl1	-0.334991596091869	-0.34868743306612	-0.747726383835615
Sytl2	0.0430030823276391	1.80701965978286	0.469247749461092
Sytl3	1.08299343468247	1.48964110339575	0.980974412378527
Syvn1	0.74165578275017	0.289268306423853	0.129340806945785
Szrd1	0.0281460123426609	0.217503478249804	-0.442592616629806
Szt2	0.889086873733141	-0.00450604619163256	-0.103249723979003
T2	-0.185775779967732	0.532474024520643	-0.00714129017345348
Tab1	-1.61665216283316	-0.761513668356075	-0.840076099103207
Tab2	0.0145083815699762	-0.00703989532685304	0.0395123469321739
Tab3	0.0726261194174384	0.152852382062108	0.312263725368127
Tacc1	0.542126255714847	0.415062943509027	0.219796106520676
Tacc2	0.342980775200098	0.201781633967456	0.161106540056329
Tacc3	-0.652370648087384	0.790140421021461	0.692219435054569
Taco1	0.439646713373992	-1.319468542247	-1.66309923874319
Tacr2	0.0311739974750314	-0.290187799108145	-0.0607774826286667
Tacstd2	0.560214860609629	0.409299510285616	-0.480856590373238
Tada1	0.697376469357859	0.0596211481556248	0.418207756425172
Tada2a	0.212323241131623	0.0827794930532014	-0.608442702602314
Tada2b	0.86672610784645	0.509555887292053	-0.0589225932103209
Tada3	-0.720773403671512	-0.371882426404679	-0.914131725016123
Taf1	0.508068571930607	0.0755135832880502	-0.265264859225406
Taf10	0.145721339191043	-0.65477676762996	-0.211406903885461
Taf11	0.266867963348752	-0.328454569665864	0.407565593901989
Taf12	-0.272823219698138	0.0616815430451256	-0.510733479037507
Taf13	-0.756204479467163	-0.0333743560357	-0.281697105875015
Taf15	0.448675895485413	-0.00616160502142908	-0.100135794806381
Taf1a	0.362099867034799	-0.608205802230224	1.09035743876392
Taf1b	-0.959783799859185	-0.423692763097672	-0.0519350701717375
Taf1c	-0.787620362850945	-1.06447643400717	0.212010125513689
Taf1d	-0.59480104131504	-0.195784438811949	-0.202523535845271
Taf2	0.681701430145793	0.811062882855175	0.258517895088108
Taf3	-0.10388664677051	-0.161562772195855	-0.0936117968098317
Taf4a	-0.0487737144827894	0.264420956250996	-0.202368473032367
Taf4b	0.541129613167107	1.30534509130392	0.949757917112369
Taf5	1.03224041056924	0.406908694383907	0.548365909061639
Taf5l	0.0295852493351913	0.240310380007821	0.321119421046687
Taf6	-0.873751592583867	-0.59764611607863	-0.633962500337472
Taf7	-0.103093985005814	-0.306250588759313	-0.0643681854606089
Taf8	-0.23353224353068	0.455667438401617	0.488611474584677
Taf9	0.204160689219501	0.165352786986801	-0.240978037607286
Taf9b	0.756132609946633	0.0946211997482545	-0.362232486496857
Tagap	-0.954788238827051	-0.446119415775413	-0.559012700404443
Tagap1	0.42264060525812	0.287436464741409	-3.40159073943569
Tagln	0.362357972138042	0.836626434733409	1.27994134736878
Tagln2	0.280645288946279	-0.0437502569752081	-0.0889594464685171
Taldo1	-0.436948270402367	-0.543652835189074	0.175436617083667
Tamm41	0.0545915782198131	0.274978562473617	0.169466827831965
Tanc1	0.705902594387974	-0.207164597753962	-0.334762148816439
Tanc2	-0.490537094292365	0.450840750157504	0.271519222042359
Tango2	-1.51768005008913	-0.745387449788773	-0.324606099502264
Tango6	0.509880736118555	0.716481944663312	0.366404055987501
Tank	0.20688849799188	0.56545342887512	-0.15333655892872
Taok1	0.246852197416949	0.428650422519074	-0.28540389749435
Taok2	0.0951257053571053	-1.0146530156072	-0.279283663530174
Taok3	0.264172909528984	0.104669948454999	0.407413750040259
Tap1	-0.190002324954857	0.0285861190618411	0.159985401713428
Tap2	-0.00224396897387973	0.033497925005428	0.15877188547126
Tapbp	0.458345017649209	0.135247350677839	0.526912945092185
Tapbpl	0.130480972191828	-0.484875298924267	0.0261023180289699
Tapt1	-0.0747680791001192	0.341817772648981	0.179611184360505
Tarbp2	0.339421497708476	0.0288773164789938	0.0577946167829494
Tardbp	0.0681749772172967	-0.0375633965719502	-0.222698932000412
Tarm1	0.00234009616853825	0.254823004471169	-0.00569404976468486
Tars	-0.747121145635485	0.126256489870725	0.512538497796667
Tars2	-1.07259800960013	-0.523093783895159	-1.07565832712369
Tas1r3	0.148907397862421	-0.0392893997849728	-0.100456062183306
Tasp1	-0.238803104598029	-0.376677306924403	0.623167257924761
Tatdn1	-0.507852538010647	-0.694691985645512	-0.63156734340387
Tatdn2	0.10013862386554	0.361008536934419	0.0405147051729656
Tatdn3	0.730056214998946	-0.695052387010675	-0.24826384539676
Tax1bp1	0.11943435460936	0.300663854500347	0.262808253610455
Tax1bp3	0.110550836736736	-0.0374109938641222	-0.835529432294216
Taz	-0.165029200406367	-0.1918364210703	-1.3449621348182
Tbata	-0.0830352755687975	-0.215998116492395	-1.16808176716791
Tbc1d1	0.440216784686036	0.691365632189597	0.441375284264126
Tbc1d10a	-0.410030857672037	-0.358466339535671	1.59720171004666
Tbc1d10b	-0.0511643326628051	-0.52160911521161	0.278125891044423
Tbc1d10c	-0.727130976079987	-1.13252593446348	-0.847142593771486
Tbc1d12	0.136476234522551	0.736700983047748	0.405319661895165
Tbc1d13	-0.65840517836417	-0.729107630999838	-0.416561104607664
Tbc1d14	-0.32277231709982	0.861431151302454	0.537959374048365
Tbc1d15	0.390911337039405	0.382744432334496	0.374079992835523
Tbc1d16	-0.855265918662775	-0.195440339322274	-0.71736143974445
Tbc1d17	-0.738620329117461	-0.355334507051413	-0.511553285572787
Tbc1d19	0.0706205935938378	-0.570885152208242	0.482879004793971
Tbc1d2	0.221114762429946	-0.125096418972058	0.04502724338034
Tbc1d20	-0.156638301792431	0.33039152262632	0.394004753152678
Tbc1d22a	-0.0760386612748805	0.195388838903258	1.33879780385479
Tbc1d22b	-0.0116922551295153	-0.264042876075444	0.170138611171971
Tbc1d23	-0.644420236757893	0.0735906914775176	1.22602574421374
Tbc1d24	0.628566468886802	0.846430314894776	0.534070266626843
Tbc1d25	2.04564520233772	0.759685004975883	0.210647439529874
Tbc1d2b	-0.311576408115553	-0.444349696671742	-0.336395570714181
Tbc1d30	0.2224834044688	0.903001373414372	0.212216149319638
Tbc1d31	0.0545436225878196	-0.363989671018748	-2.32587268907715
Tbc1d32	-0.341868521020906	0.00622204855826442	-1.25808203678973
Tbc1d4	0.669104283185187	-0.399350713718969	0.178710124823745
Tbc1d5	-0.34396232594538	-0.231970990908129	0.313030106102257
Tbc1d7	-0.305542078160972	0.261467115702742	-0.823095091576389
Tbc1d8	0.281567880109842	0.265144382482106	-0.00779025846410653
Tbc1d8b	-0.539546351548507	0.0403021068037733	0.746830049940763
Tbc1d9	0.679659470992233	-0.750311462644058	0.190971764598329
Tbc1d9b	0.0566294224727543	0.0359687299305267	0.0276526172525436
Tbca	-0.643546806984189	-0.635138687320234	0.395905664380336
Tbcb	0.167711998649467	-0.412006329796714	-0.304382699801647
Tbcc	-0.148945106417495	-0.350180357772427	0.300200693068285
Tbccd1	-0.666004467099243	-0.397720344687421	-0.257342213779379
Tbcd	-0.304247147713936	0.00468751823803398	-0.244332991304842
Tbce	-0.0614312601207467	-0.461530062833513	0.149029532716521
Tbcel	-0.252089961315363	0.122648953703125	1.22740751425483
Tbck	-0.00572115303269999	-0.639011684004129	-0.290089588879303
Tbk1	0.177401288449215	0.716127686628663	0.87185480159742
Tbkbp1	-0.0129468222458391	-0.347388774967323	0.0691811448421761
Tbl1x	-0.248664964361307	0.188075703010879	0.0706196103986536
Tbl1xr1	-0.370842314433562	0.0895194590675352	0.228278903297279
Tbl2	-0.468209102328827	-0.116814759545103	-0.338232252238979
Tbl3	1.28419725694159	-0.885881166487899	-0.310819281300704
Tbp	0.0382055837638523	-0.00157665129221766	1.14718502212476
Tbpl1	1.10323203025623	0.84329077030472	-0.313589883333602
Tbr1	0.00164279276315535	-0.310614628580914	-0.597354681167455
Tbrg1	-0.42258819113358	-0.0208242093118158	0.371357328611468
Tbrg3	0.492839588808077	0.00547885694201279	-0.49381887933725
Tbrg4	0.309364676582373	0.127346785598058	-0.268485459277371
Tbx2	-0.67907882679077	0.291024791015653	0.691838394195821
Tbx21	-0.00439061538459853	-0.412747775338542	-0.0883556077398053
Tbx3	-0.681623442017326	0.668654630699167	-1.28039051601892
Tbx6	0.369724126326929	-0.128882637581712	-0.365991058868181
Tbxas1	0.451053964664685	0.184627639137326	-0.00371051755180928
Tc2n	0.00264533470050393	-0.000389729154865639	-1.18704457449265
Tcaim	-0.586306855655179	-0.383135913248453	0.203499651798841
Tcea1	-0.166908275857313	-0.500529962542045	-0.0209894554110653
Tcea2	-2.51543710011872	-1.38556272921134	-0.340014119050118
Tceal1	-0.598352469186944	-0.317455103082478	1.43431751683545
Tceal3	-1.41003105044715	-0.407321103330804	-1.66691759103164
Tceal6	0.0311739974750312	0.230957736953043	-0.341374377535359
Tceal8	0.743129466407174	-0.423630409283486	0.246166941692814
Tceanc	0.105079953490997	-0.645879231749273	-0.00684075196159961
Tceanc2	-0.617571730398169	-1.17369645430075	0.910838939930642
Tceb1	-0.153249164281402	0.0635399333475381	0.253102582387703
Tceb2	-0.108839842957489	0.0317952714869539	-0.141306585613025
Tceb3	0.0923465856459384	0.109999106646515	0.221342433779445
Tcerg1	0.0971393676214043	0.0953021034843596	-0.355938948925573
Tcerg1l	0.00121975767802939	-0.000179148201611665	-0.862816510231501
Tcf12	-0.19712603686797	0.69066911878908	0.491317069070417
Tcf19	-0.689888718194787	-0.473196250062187	1.24059833840978
Tcf20	0.13585646435898	0.193942948095849	0.0911736286690955
Tcf21	0.242494990844336	0.492368202325195	1.87243021491207
Tcf24	-0.324675330289679	0.224549228246737	0.893851740222695
Tcf25	0.18076935666954	0.49590982853795	-0.097496018611134
Tcf3	0.192747772294006	-0.317829445980196	-0.985873446295028
Tcf4	-0.0337745676386399	0.00565938590952746	0.707394034800146
Tcf7	0.115500860542804	0.53230900382322	0.0335157179310338
Tcf7l1	-1.58547967452917	-0.52070127234428	-0.59863676992729
Tcf7l2	0.406319802980088	-0.784533754686122	0.191170630686777
Tchp	0.780832804218029	-0.486037140683619	0.0565274434897643
Tcirg1	-0.398308641687521	-0.412506593742381	-0.586154769358893
Tcn2	0.738087022010503	-0.24383282678659	0.771917813453196
Tcof1	0.104562881882202	0.0300529004919479	-0.234669425971298
Tcp1	0.356435419991367	0.0765470017918637	0.0744794743366726
Tcp11l2	0.163355498372182	0.791559317717777	0.383238993591391
Tcta	0.106015691504916	-1.04666079236984	0.722052382934164
Tctex1d2	-0.14240381063002	-0.222916507868515	1.24697090125742
Tctn1	-0.56053583930855	-0.530449985828347	0.148491330414578
Tctn2	0.313509295056077	-0.415548074454812	0.140050173828921
Tctn3	0.00690048545108773	-0.0357322857668265	1.13892022731083
Tdp1	-0.344700879953869	-0.130961940217789	-0.439187755020252
Tdp2	0.467241813425273	-0.176893317632696	0.330639563774978
Tdrd3	-0.242096649293222	0.0701285111873824	-0.0679493979237383
Tdrd5	0.0311739974750314	-0.00830513024897735	0.219819412278025
Tdrd7	-0.0998558293124959	-0.0122900493916183	0.525991676724201
Tdrd9	1.60555189383473	0.333372008696359	-2.78199700813518
Tdrkh	-0.287733324550587	-0.685000472925289	0.255566322171105
Tead1	0.311937949815876	-0.164727226560921	-0.371625985027996
Tead3	0.161283457964816	-0.447746931247988	0.344884275782309
Tead4	0.341938401229305	-0.000217821070799002	-0.512412122735193
Tec	-0.701443170413925	-0.338782765171029	-0.357229590877824
Tecpr1	0.0114381684362816	0.355743094256454	0.257527791686577
Tecpr2	-0.430301406453778	0.379955078446161	-0.328660411459939
Tecr	0.219998665668383	-0.0715026559622366	-0.305131858190113
Tecta	0.931841301704496	0.174309635626802	-1.75173497076425
Tef	-0.241628181275553	-0.818534591036541	-0.197212349680067
Tefm	-0.270887794457352	-0.430772816281312	-0.362197338044661
Tek	0.521047501434178	0.00515723004635543	0.545183554685943
Telo2	-0.520547419277621	-0.0430255860786953	1.74233627302912
Ten1	0.0526478394145037	-0.829886363277716	0.757614203846379
Tenc1	-0.235913512214082	0.312554765667728	-0.318973026842875
Tenm1	-0.0752550751395711	-0.000161979438670153	-0.895530880151509
Tenm2	1.04300177178168	-1.21516763448583	-1.70793306603738
Tenm3	0.675333913650343	-0.249847583969316	-0.252465249687438
Tenm4	0.705982813039405	-0.0161703878347317	-0.000437868785805962
Tep1	0.28165959827613	-0.355997555940563	0.466321532509548
Terf1	-0.343077221750728	-0.748782964281333	0.326395416708235
Terf2	0.215139624314182	0.0594469365811492	-0.475305028927325
Terf2ip	0.496911266102563	-0.662930321484155	-0.515193408809316
Tert	-0.153793393575529	0.373858897138197	-0.0067836347496954
Tes	-0.176743560857313	0.134039714206904	0.160323136742089
Tesc	0.0719210067298681	-0.545953563016643	1.27893538897375
Tesk1	-0.0373539543251509	0.169238198622816	-0.465912551980768
Tesk2	-0.985664482720198	0.598439288522142	-0.765442538403574
Tespa1	-0.428511298911	-0.24626161599642	-0.651977032007723
Tet1	0.544677169021261	-1.10863027022877	-0.640762610195446
Tet2	0.50172246719208	0.778504853080289	0.851080025197557
Tet3	-0.058260054261499	-0.102665747153299	0.245193122195804
Tex10	-0.896205289336566	-0.354890208333823	0.0678450200093513
Tex14	0.00171847882070854	-0.200153237811835	-0.244409598520307
Tex2	0.90997287580325	1.46681080881241	0.969403100051379
Tex261	-0.0515744495379849	-0.0182514293692047	0.287888721546423
Tex264	-0.591460138937212	-0.444416366641297	0.275549076635796
Tex30	0.102691982507771	0.19095240531155	-0.404069784981412
Tex40	-0.454475291742107	-0.00699234037335624	-0.0607774826286668
